source	target	label
C0020255	C0431420	has_symptom
C0020255	C0796137	has_symptom
C0020255	C1862299	has_symptom
C0020255	C0315218	has_symptom
C0020255	C0008780	has_symptom
C0020255	C0007772	has_symptom
C0020255	C2931196	has_symptom
C0020255	C4551519	has_symptom
C0020255	C0010678	has_symptom
C0020255	C0006105	has_symptom
C0020255	C0333693	has_symptom
C0020255	C4551722	has_symptom
C0020255	C0078981	has_symptom
C0020255	C0033375	has_symptom
C0020255	C0686721	has_symptom
C0020255	C0151620	has_symptom
C0020255	C1865285	has_symptom
C0020255	C2931014	has_symptom
C0020255	C0007682	has_symptom
C0020255	C0021141	has_symptom
C0020255	C0342381	has_symptom
C0020255	C1833607	has_symptom
C0020255	C0035333	has_symptom
C0020255	C0472387	has_symptom
C0020255	C0175754	has_symptom
C0020450	C0020217	has_symptom
C0020450	C2931618	has_symptom
C0020450	C0024633	has_symptom
C0020450	C0152164	has_symptom
C0020450	C0008497	has_symptom
C0020651	C0752347	has_symptom
C0020651	C0340468	has_symptom
C0020651	C1299624	has_symptom
C0020651	C0271742	has_symptom
C0020651	C0342687	has_symptom
C0020651	C0043121	has_symptom
C0020651	C0006057	has_symptom
C0020651	C2900154	has_symptom
C0020651	C0042396	has_symptom
C0020651	C0011882	has_symptom
C0020651	C0030567	has_symptom
C0020651	C0238015	has_symptom
C0020651	C0234455	has_symptom
C0020651	C0022972	has_symptom
C0020651	C0001403	has_symptom
C0020651	C0013364	has_symptom
C0020651	C1862299	has_symptom
C0020651	C0002726	has_symptom
C0020651	C0003125	has_symptom
C0020651	C3276706	has_symptom
C0020651	C0393571	has_symptom
C0020651	C0151467	has_symptom
C0020651	C0393912	has_symptom
C0020651	C0001623	has_symptom
C0021843	C0019326	has_symptom
C0021843	C0001339	has_symptom
C0021843	C0221152	has_symptom
C0021843	C0869046	has_symptom
C0021843	C0495676	has_symptom
C0021843	C0221069	has_symptom
C0021843	C0019294	has_symptom
C0021843	C0010674	has_symptom
C0021843	C0752166	has_symptom
C0021843	C1261473	has_symptom
C0021843	C0024248	has_symptom
C0021843	C0149520	has_symptom
C0021843	C3179349	has_symptom
C0021843	C0003950	has_symptom
C0021843	C0007789	has_symptom
C0021843	C0456889	has_symptom
C0021843	C0022353	has_symptom
C0021843	C0021828	has_symptom
C0021843	C0012813	has_symptom
C0021843	C0019288	has_symptom
C0021843	C0019284	has_symptom
C0021843	C0348738	has_symptom
C0021843	C0010346	has_symptom
C0021843	C0266642	has_symptom
C0021843	C0032320	has_symptom
C0021843	C0478246	has_symptom
C0021843	C0162529	has_symptom
C0021843	C1332265	has_symptom
C0021843	C0206754	has_symptom
C0021843	C0019243	has_symptom
C0021843	C0012817	has_symptom
C0021843	C0026691	has_symptom
C0021843	C0019569	has_symptom
C0021843	C0030499	has_symptom
C0021843	C0003615	has_symptom
C0021843	C0025037	has_symptom
C0021843	C0031269	has_symptom
C0021843	C0012561	has_symptom
C0021843	C0042961	has_symptom
C0021843	C0009376	has_symptom
C0021843	C0015656	has_symptom
C0021847	C0026691	has_symptom
C0021847	C0009377	has_symptom
C0024485	C0264732	has_symptom
C0024485	C0917817	has_symptom
C0024485	C0751900	has_symptom
C0024485	C0271270	has_symptom
C0024485	C0020506	has_symptom
C0024485	C0018809	has_symptom
C0024485	C0025229	has_symptom
C0024485	C0026857	has_symptom
C0024485	C0162510	has_symptom
C0024485	C0032650	has_symptom
C0024485	C0001339	has_symptom
C0024485	C4553705	has_symptom
C0024485	C0238124	has_symptom
C0024485	C1864923	has_symptom
C0024485	C0149507	has_symptom
C0024485	C0751783	has_symptom
C0024485	C1302752	has_symptom
C0024485	C0238265	has_symptom
C0024485	C0494927	has_symptom
C0024485	C0023529	has_symptom
C0024485	C0020258	has_symptom
C0024485	C0153398	has_symptom
C0024485	C0079772	has_symptom
C0024485	C0751689	has_symptom
C0024485	C0346326	has_symptom
C0024485	C0028756	has_symptom
C0024485	C0221069	has_symptom
C0024485	C0023795	has_symptom
C0024485	C0161021	has_symptom
C0024485	C0282550	has_symptom
C0024485	C0752347	has_symptom
C0024485	C0154685	has_symptom
C0024485	C2350621	has_symptom
C0024485	C0034345	has_symptom
C0024485	C4551998	has_symptom
C0024485	C0376532	has_symptom
C0024485	C0030764	has_symptom
C0024485	C3711381	has_symptom
C0024485	C1839125	has_symptom
C0024485	C0751084	has_symptom
C0024485	C0085413	has_symptom
C0024485	C2717760	has_symptom
C0024485	C0751785	has_symptom
C0024485	C0026896	has_symptom
C0024485	C2242813	has_symptom
C0024485	C0158359	has_symptom
C0024485	C1261473	has_symptom
C0024485	C0349464	has_symptom
C0024485	C0149951	has_symptom
C0024485	C0221065	has_symptom
C0024485	C0029882	has_symptom
C0024485	C0342853	has_symptom
C0024485	C2029348	has_symptom
C0024485	C0018523	has_symptom
C0024485	C0334533	has_symptom
C0024485	C0206669	has_symptom
C0024485	C0265535	has_symptom
C0024485	C0451681	has_symptom
C0024485	C0019294	has_symptom
C0024485	C0221025	has_symptom
C0024485	C0015806	has_symptom
C0024485	C0039984	has_symptom
C0024485	C0031048	has_symptom
C0024485	C0033797	has_symptom
C0024485	C0003892	has_symptom
C0024485	C3160858	has_symptom
C0024485	C0029441	has_symptom
C0024485	C2930916	has_symptom
C0024485	C0010695	has_symptom
C0024485	C0158679	has_symptom
C0024485	C0276226	has_symptom
C0024485	C1720958	has_symptom
C0024485	C0012691	has_symptom
C0024485	C0038354	has_symptom
C0024485	C0206702	has_symptom
C0024485	C3495559	has_symptom
C0024485	C0270089	has_symptom
C0024485	C0029132	has_symptom
C0024485	C0025309	has_symptom
C0024485	C0432443	has_symptom
C0024485	C0023798	has_symptom
C0024485	C0270749	has_symptom
C0024485	C1832903	has_symptom
C0024485	C0157849	has_symptom
C0024485	C0085084	has_symptom
C0024485	C0268063	has_symptom
C0024485	C0400966	has_symptom
C0024485	C4065090	has_symptom
C0024485	C0036769	has_symptom
C0024485	C0748226	has_symptom
C0024485	C0035335	has_symptom
C0024485	C0220654	has_symptom
C0024485	C2936659	has_symptom
C0024485	C0264978	has_symptom
C0024485	C0238454	has_symptom
C0024485	C0338538	has_symptom
C0024485	C1719410	has_symptom
C0024485	C0265097	has_symptom
C0024485	C1848199	has_symptom
C0024485	C0851225	has_symptom
C0024485	C0040553	has_symptom
C0024485	C0008441	has_symptom
C0024485	C0006118	has_symptom
C0024485	C0027086	has_symptom
C0024485	C0266484	has_symptom
C0024485	C0042170	has_symptom
C0024485	C0006107	has_symptom
C0024485	C0795934	has_symptom
C0024485	C0740392	has_symptom
C0024485	C3179349	has_symptom
C0024485	C0009592	has_symptom
C0024485	C0014008	has_symptom
C0024485	C0311337	has_symptom
C0024485	C0268238	has_symptom
C0024485	C0495589	has_symptom
C0024485	C0752298	has_symptom
C0024485	C1401136	has_symptom
C0024485	C0751919	has_symptom
C0024485	C0266389	has_symptom
C0024485	C0027059	has_symptom
C0024485	C1696469	has_symptom
C0024485	C0149521	has_symptom
C0024485	C0266474	has_symptom
C0024485	C0751540	has_symptom
C0024485	C0019829	has_symptom
C0024485	C0270871	has_symptom
C0024485	C1855114	has_symptom
C0024485	C0014059	has_symptom
C0024485	C0149846	has_symptom
C0024485	C0159658	has_symptom
C0024485	C0155261	has_symptom
C0024485	C0266526	has_symptom
C0024485	C0268595	has_symptom
C0024485	C0796022	has_symptom
C0024485	C0264053	has_symptom
C0024485	C1328479	has_symptom
C0024485	C1865322	has_symptom
C0024485	C0028860	has_symptom
C0024485	C0007789	has_symptom
C0024485	C0033893	has_symptom
C0024485	C0152171	has_symptom
C0024485	C0206633	has_symptom
C0024485	C0751658	has_symptom
C0024485	C0022679	has_symptom
C0024485	C0039445	has_symptom
C0024485	C0393681	has_symptom
C0024485	C0026769	has_symptom
C0024485	C0029644	has_symptom
C0024485	C4082769	has_symptom
C0024485	C0349782	has_symptom
C0024485	C1853578	has_symptom
C0024485	C0242217	has_symptom
C0024485	C0013502	has_symptom
C0024485	C1704330	has_symptom
C0024485	C0877149	has_symptom
C0024485	C0039144	has_symptom
C0024485	C2931412	has_symptom
C0024485	C4704884	has_symptom
C0024485	C0035412	has_symptom
C0024485	C0410179	has_symptom
C0024485	C0033822	has_symptom
C0024485	C1456574	has_symptom
C0024485	C0160087	has_symptom
C0024485	C0029417	has_symptom
C0024485	C1335929	has_symptom
C0024485	C0041915	has_symptom
C0024485	C0238154	has_symptom
C0024485	C0027667	has_symptom
C0024485	C0043121	has_symptom
C0024485	C1850055	has_symptom
C0024485	C3150315	has_symptom
C0024485	C4551954	has_symptom
C0024485	C0006288	has_symptom
C0024485	C0037773	has_symptom
C0024485	C0018924	has_symptom
C0024485	C0155773	has_symptom
C0024485	C3275447	has_symptom
C0024485	C0333157	has_symptom
C0024485	C0206724	has_symptom
C0024485	C3888846	has_symptom
C0024485	C3538946	has_symptom
C0024485	C1855772	has_symptom
C0024485	C0178421	has_symptom
C0024485	C0206677	has_symptom
C0024485	C0343200	has_symptom
C0024485	C1266144	has_symptom
C0024485	C0011633	has_symptom
C0024485	C0036205	has_symptom
C0024485	C0162309	has_symptom
C0024485	C0019114	has_symptom
C0024485	C2895414	has_symptom
C0024485	C0206638	has_symptom
C0024485	C0019288	has_symptom
C0024485	C0346647	has_symptom
C0024485	C0032984	has_symptom
C0024485	C0376323	has_symptom
C0024485	C0162739	has_symptom
C0024485	C0087086	has_symptom
C0024485	C0040517	has_symptom
C0024485	C0458219	has_symptom
C0024485	C0338430	has_symptom
C0024485	C0001206	has_symptom
C0024485	C0039319	has_symptom
C0024485	C0238442	has_symptom
C0024485	C0043207	has_symptom
C0024485	C0263926	has_symptom
C0024485	C0007134	has_symptom
C0024485	C2888122	has_symptom
C0024485	C0029423	has_symptom
C0024485	C0016719	has_symptom
C0024485	C1853926	has_symptom
C0024485	C1865384	has_symptom
C0024485	C0266483	has_symptom
C0024485	C0149955	has_symptom
C0024485	C2859671	has_symptom
C0024485	C0158248	has_symptom
C0024485	C0266404	has_symptom
C0024485	C0020635	has_symptom
C0024485	C0037221	has_symptom
C0024485	C0009324	has_symptom
C0024485	C0268425	has_symptom
C0024485	C0431384	has_symptom
C0024485	C0917798	has_symptom
C0024485	C0041321	has_symptom
C0024485	C0010346	has_symptom
C0024485	C0266642	has_symptom
C0024485	C0433905	has_symptom
C0024485	C0026975	has_symptom
C0024485	C1838492	has_symptom
C0024485	C0080194	has_symptom
C0024485	C0751380	has_symptom
C0024485	C0700251	has_symptom
C0024485	C1720956	has_symptom
C0024485	C0343525	has_symptom
C0024485	C0435585	has_symptom
C0024485	C0410632	has_symptom
C0024485	C0270726	has_symptom
C0024485	C0037005	has_symptom
C0024485	C0752304	has_symptom
C0024485	C0856761	has_symptom
C0024485	C0007103	has_symptom
C0024485	C1720957	has_symptom
C0024485	C0398568	has_symptom
C0024485	C0018946	has_symptom
C0024485	C0004153	has_symptom
C0024485	C0026764	has_symptom
C0024485	C0039496	has_symptom
C0024485	C0477975	has_symptom
C0024485	C0023903	has_symptom
C0024485	C1855109	has_symptom
C0024485	C0037753	has_symptom
C0024485	C1847352	has_symptom
C0024485	C0270742	has_symptom
C0024485	C0001577	has_symptom
C0024485	C0452155	has_symptom
C0024485	C0268126	has_symptom
C0024485	C0003132	has_symptom
C0024485	C0039106	has_symptom
C0024485	C0477784	has_symptom
C0024485	C0795950	has_symptom
C0024485	C0014013	has_symptom
C0024485	C0232943	has_symptom
C0024485	C0007193	has_symptom
C0024485	C0043515	has_symptom
C0024485	C2931202	has_symptom
C0024485	C4551568	has_symptom
C0024485	C2850460	has_symptom
C0024485	C0013473	has_symptom
C0024485	C0242292	has_symptom
C0024485	C0032000	has_symptom
C0024485	C0030472	has_symptom
C0024485	C0009777	has_symptom
C0024485	C0024221	has_symptom
C0024485	C0376358	has_symptom
C0024485	C2910166	has_symptom
C0024485	C0311223	has_symptom
C0024485	C0232940	has_symptom
C0024485	C0030567	has_symptom
C0024485	C0014175	has_symptom
C0024485	C0017160	has_symptom
C0024485	C0007847	has_symptom
C0024485	C0266464	has_symptom
C0024485	C0029927	has_symptom
C0024485	C0476089	has_symptom
C0024485	C0263786	has_symptom
C0024485	C0040588	has_symptom
C0024485	C0243010	has_symptom
C0024485	C0008733	has_symptom
C0024485	C0221061	has_symptom
C0024485	C0025500	has_symptom
C0024485	C0042237	has_symptom
C0024485	C0019202	has_symptom
C0024485	C0018962	has_symptom
C0024485	C1266184	has_symptom
C0024485	C0023827	has_symptom
C0024485	C0016034	has_symptom
C0024485	C0009450	has_symptom
C0024485	C0038018	has_symptom
C0024485	C0266508	has_symptom
C0024485	C0014084	has_symptom
C0024485	C0007785	has_symptom
C0024485	C0574960	has_symptom
C0024485	C0175699	has_symptom
C0024485	C0034884	has_symptom
C0024485	C0206754	has_symptom
C0024485	C0311273	has_symptom
C0024485	C0338451	has_symptom
C0024485	C0025202	has_symptom
C0024485	C0206093	has_symptom
C0024485	C2936443	has_symptom
C0024485	C0037944	has_symptom
C0024485	C0349606	has_symptom
C0024485	C0033802	has_symptom
C0024485	C0265475	has_symptom
C0024485	C2930471	has_symptom
C0024485	C0029421	has_symptom
C0024485	C0086335	has_symptom
C0024485	C0010964	has_symptom
C0024485	C0266010	has_symptom
C0024485	C0007787	has_symptom
C0024485	C4551985	has_symptom
C0024485	C0751400	has_symptom
C0024485	C0751712	has_symptom
C0024485	C0027831	has_symptom
C0024485	C1519176	has_symptom
C0024485	C0039516	has_symptom
C0024485	C1859726	has_symptom
C0024485	C0035127	has_symptom
C0024485	C1335110	has_symptom
C0024485	C2677299	has_symptom
C0024485	C0338952	has_symptom
C0024485	C1704356	has_symptom
C0024485	C0015458	has_symptom
C0024485	C0020575	has_symptom
C0024485	C3665732	has_symptom
C0024485	C0206085	has_symptom
C0024485	C0024586	has_symptom
C0024485	C0003803	has_symptom
C0024485	C0477827	has_symptom
C0024485	C1838577	has_symptom
C0024485	C0040381	has_symptom
C0024485	C0238045	has_symptom
C0024485	C1704275	has_symptom
C0024485	C0282512	has_symptom
C0024485	C0393519	has_symptom
C0024485	C0027577	has_symptom
C0024485	C0151451	has_symptom
C0024485	C0012817	has_symptom
C0024485	C1864851	has_symptom
C0024485	C0405107	has_symptom
C0024485	C3658353	has_symptom
C0024485	C0012624	has_symptom
C0024485	C1832884	has_symptom
C0024485	C0001403	has_symptom
C0024485	C0333099	has_symptom
C0024485	C2931404	has_symptom
C0024485	C0038505	has_symptom
C0024485	C1567741	has_symptom
C0024485	C0266268	has_symptom
C0024485	C0206686	has_symptom
C0024485	C0521622	has_symptom
C0024485	C0264162	has_symptom
C0024485	C1834304	has_symptom
C0024485	C1833661	has_symptom
C0024485	C1956147	has_symptom
C0024485	C0031019	has_symptom
C0024485	C0014557	has_symptom
C0024485	C0008476	has_symptom
C0024485	C1842534	has_symptom
C0024485	C0302886	has_symptom
C0024485	C0263912	has_symptom
C0024485	C0242362	has_symptom
C0024485	C0033845	has_symptom
C0024485	C3888044	has_symptom
C0024485	C1513025	has_symptom
C0024485	C0349653	has_symptom
C0024485	C0278601	has_symptom
C0024485	C1862299	has_symptom
C0024485	C0477374	has_symptom
C0024485	C0752219	has_symptom
C0024485	C0020225	has_symptom
C0024485	C0432442	has_symptom
C0024485	C2880882	has_symptom
C0024485	C0205711	has_symptom
C0024485	C0153340	has_symptom
C0024485	C0393743	has_symptom
C0024485	C0451844	has_symptom
C0024485	C0025183	has_symptom
C0024485	C0035410	has_symptom
C0024485	C1833797	has_symptom
C0024485	C0546983	has_symptom
C0024485	C1850155	has_symptom
C0024485	C0030481	has_symptom
C0024485	C0003873	has_symptom
C0024485	C0152234	has_symptom
C0024485	C0333980	has_symptom
C0024485	C0023524	has_symptom
C0024485	C0040953	has_symptom
C0024485	C0011119	has_symptom
C0024485	C0017494	has_symptom
C0024485	C0002726	has_symptom
C0024485	C0154088	has_symptom
C0024485	C0007772	has_symptom
C0024485	C0159849	has_symptom
C0024485	C0162871	has_symptom
C0024485	C0008479	has_symptom
C0024485	C0392662	has_symptom
C0024485	C0238051	has_symptom
C0024485	C0018674	has_symptom
C0024485	C0477676	has_symptom
C0024485	C1334698	has_symptom
C0024485	C0376685	has_symptom
C0024485	C2931196	has_symptom
C0024485	C0752120	has_symptom
C0024485	C0031315	has_symptom
C0024485	C0010276	has_symptom
C0024485	C1854380	has_symptom
C0024485	C0936244	has_symptom
C0024485	C0024904	has_symptom
C0024485	C0029438	has_symptom
C0024485	C0152110	has_symptom
C0024485	C0010678	has_symptom
C0024485	C0023234	has_symptom
C0024485	C0022340	has_symptom
C0024485	C1336078	has_symptom
C0024485	C0393819	has_symptom
C0024485	C0156272	has_symptom
C0024485	C2239176	has_symptom
C0024485	C0016664	has_symptom
C0024485	C0153685	has_symptom
C0024485	C0001261	has_symptom
C0024485	C0410422	has_symptom
C0024485	C1302424	has_symptom
C0024485	C0022797	has_symptom
C0024485	C0018013	has_symptom
C0024485	C0080040	has_symptom
C0024485	C0496779	has_symptom
C0024485	C0032001	has_symptom
C0024485	C0022680	has_symptom
C0024485	C0078981	has_symptom
C0024485	C0033375	has_symptom
C0024485	C0206620	has_symptom
C0024485	C0393571	has_symptom
C0024485	C0037926	has_symptom
C0024485	C0686721	has_symptom
C0024485	C0026976	has_symptom
C0024485	C0085581	has_symptom
C0024485	C0271829	has_symptom
C0024485	C1270972	has_symptom
C0024485	C0556008	has_symptom
C0024485	C0151620	has_symptom
C0024485	C0008475	has_symptom
C0024485	C0023895	has_symptom
C0024485	C0162872	has_symptom
C0024485	C0016978	has_symptom
C0024485	C0003507	has_symptom
C0024485	C0262399	has_symptom
C0024485	C0036095	has_symptom
C0024485	C0155763	has_symptom
C0024485	C0029001	has_symptom
C0024485	C3537146	has_symptom
C0024485	C0037198	has_symptom
C0024485	C0003615	has_symptom
C0024485	C0020514	has_symptom
C0024485	C0334576	has_symptom
C0024485	C0349080	has_symptom
C0024485	C0162672	has_symptom
C0024485	C0027873	has_symptom
C0024485	C0268631	has_symptom
C0024485	C1865285	has_symptom
C0024485	C0014556	has_symptom
C0024485	C0338586	has_symptom
C0024485	C0023520	has_symptom
C0024485	C0023055	has_symptom
C0024485	C0338503	has_symptom
C0024485	C0158360	has_symptom
C0024485	C0432468	has_symptom
C0024485	C0037930	has_symptom
C0024485	C0149516	has_symptom
C0024485	C2609059	has_symptom
C0024485	C0004712	has_symptom
